Bin Id	Completeness	Completeness_General	Contamination	Completeness_Specific	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	Quality_score	Sample	Ambigious_bases	Length_contigs	Length_scaffolds	N50	N_contigs	N_scaffolds	logN50
AtH2023_SRR8960257_MAG13	68.57	68.57	0.12	58.13	Gradient Boost (General Model)	11	0.923	174366	334.7875	1303504	0.43	1200	None	67.97	SRR8960257	0	1303504	1303504	174366	12	12	12.06891181732255
AtH2023_SRR8960267_MAG1	97.67	97.67	0.33	89.31	Gradient Boost (General Model)	11	0.874	49529	365.4243008678881	2596510	0.53	2074	None	96.02	SRR8960267	0	2596510	2596510	49529	134	134	10.810313635594497
AtH2023_SRR8960267_MAG2	94.1	97.32	2.91	94.1	Neural Network (Specific Model)	11	0.89	9359	282.7008488185364	4146771	0.51	4359	None	79.55	SRR8960267	0	4146771	4146771	9359	709	709	9.144093726157257
AtH2023_SRR8960267_MAG3	89.91	89.91	2.99	87.33	Gradient Boost (General Model)	11	0.903	8352	283.9247211895911	2025948	0.45	2152	None	74.96	SRR8960267	0	2025948	2025948	8352	326	326	9.03025631012242
AtH2023_SRR8960267_MAG4	99.97	100.0	0.18	99.97	Neural Network (Specific Model)	11	0.878	73470	307.4401763224181	1666310	0.41	1588	None	99.07	SRR8960267	0	1666310	1666310	73470	55	55	11.204632438614324
AtH2023_SRR8960267_MAG5	96.79	96.79	1.07	82.56	Gradient Boost (General Model)	11	0.895	16601	308.5034059945504	1514849	0.47	1468	None	91.44	SRR8960267	0	1514849	1514849	16601	138	138	9.717218213494077
AtH2023_SRR8960267_MAG6	94.62	94.62	0.11	90.33	Gradient Boost (General Model)	11	0.886	53284	312.1735751295337	2036019	0.6	1930	None	94.07	SRR8960267	0	2036019	2036019	53284	63	63	10.883391377471352
AtH2023_SRR8960267_MAG7	85.5	91.34	0.01	85.5	Neural Network (Specific Model)	11	0.889	85676	332.7423948220065	1731585	0.5	1545	None	85.45	SRR8960267	0	1731585	1731585	85676	34	34	11.358328018691031
AtH2023_SRR8960267_MAG8	95.17	95.17	0.61	94.19	Gradient Boost (General Model)	11	0.896	27646	304.9847806624888	2275624	0.37	2234	None	92.12	SRR8960267	0	2275624	2275624	27646	118	118	10.227236331024304
AtH2023_SRR8960267_MAG9	99.67	98.65	0.23	99.67	Neural Network (Specific Model)	11	0.904	45811	303.9729252501472	1711843	0.31	1699	None	98.52	SRR8960267	0	1711843	1711843	45811	69	69	10.732279515937446
AtH2023_SRR8960268_MAG01	98.54	98.54	7.8	99.96	Gradient Boost (General Model)	11	0.902	28691	300.7024060785141	2363477	0.36	2369	None	59.540000000000006	SRR8960268	0	2363477	2363477	28691	201	201	10.264338763718271
AtH2023_SRR8960268_MAG02	93.47	88.53	3.79	93.47	Neural Network (Specific Model)	11	0.841	9373	310.9123222748815	2335884	0.56	2110	None	74.52	SRR8960268	0	2335884	2335884	9373	362	362	9.145588494746486
AtH2023_SRR8960268_MAG03	96.3	96.3	1.24	91.07	Gradient Boost (General Model)	11	0.912	59194	293.75038284839206	1887677	0.38	1959	None	90.1	SRR8960268	0	1887677	1887677	59194	60	60	10.98857546438435
AtH2023_SRR8960268_MAG04	98.69	98.69	0.49	93.42	Gradient Boost (General Model)	11	0.909	137694	318.2169154228856	2106368	0.42	2010	None	96.24	SRR8960268	0	2106368	2106368	137694	50	50	11.832789110782668
AtH2023_SRR8960268_MAG05	90.05	79.29	1.29	90.05	Neural Network (Specific Model)	11	0.878	10967	295.76062900407686	1732307	0.61	1717	None	83.6	SRR8960268	0	1732307	1732307	10967	224	224	9.302646042760207
AtH2023_SRR8960268_MAG06	75.57	75.57	4.28	74.0	Gradient Boost (General Model)	11	0.868	5856	264.23275862068965	1585394	0.59	1740	None	54.16999999999999	SRR8960268	0	1585394	1585394	5856	327	327	8.675222055641148
AtH2023_SRR8960268_MAG07	91.63	90.86	0.56	91.63	Neural Network (Specific Model)	11	0.896	18284	311.4654117647059	2212554	0.61	2125	None	88.83	SRR8960268	0	2212554	2212554	18284	208	208	9.813781639451635
AtH2023_SRR8960268_MAG08	78.47	78.47	1.8	75.99	Gradient Boost (General Model)	11	0.92	5258	277.9168454935622	1685298	0.52	1864	None	69.47	SRR8960268	0	1685298	1685298	5258	366	366	8.567506005289827
AtH2023_SRR8960268_MAG09	82.68	95.42	1.21	82.68	Neural Network (Specific Model)	11	0.868	14016	316.5482398956975	1677285	0.6	1534	None	76.63000000000001	SRR8960268	0	1677285	1677285	14016	183	183	9.547954813176172
AtH2023_SRR8960268_MAG10	87.77	97.18	0.55	87.77	Neural Network (Specific Model)	11	0.896	23936	326.23939986953684	1671101	0.51	1533	None	85.02	SRR8960268	0	1671101	1671101	23936	103	103	10.083138880774204
AtH2023_SRR8960268_MAG11	82.63	91.49	2.83	82.63	Neural Network (Specific Model)	11	0.891	12377	312.6061397779229	1610258	0.66	1531	None	68.47999999999999	SRR8960268	0	1610258	1610258	12377	202	202	9.423595190540022
AtH2023_SRR8960268_MAG12	78.61	87.61	0.14	78.61	Neural Network (Specific Model)	11	0.861	78875	355.08910891089107	1620737	0.6	1313	None	77.91	SRR8960268	0	1620737	1620737	78875	34	34	11.275619599843514
AtH2023_SRR8960285_MAG1	98.55	99.72	0.18	98.55	Neural Network (Specific Model)	11	0.879	54024	317.4040315512708	2468140	0.6	2282	None	97.65	SRR8960285	0	2468140	2468140	54024	88	88	10.89718367125468
AtH2023_SRR8960285_MAG2	95.96	95.96	2.74	98.81	Gradient Boost (General Model)	11	0.909	28605	302.64692164179104	2136506	0.36	2144	None	82.25999999999999	SRR8960285	0	2136506	2136506	28605	138	138	10.261336806702628
AtH2023_SRR8960285_MAG3	98.48	98.48	1.79	99.97	Gradient Boost (General Model)	11	0.896	49180	300.34737248840804	2598341	0.37	2588	None	89.53	SRR8960285	0	2598341	2598341	49180	135	135	10.803242315770184
AtH2023_SRR8960285_MAG4	86.22	94.31	0.09	86.22	Neural Network (Specific Model)	11	0.891	23352	324.259307642064	1669378	0.51	1531	None	85.77	SRR8960285	0	1669378	1669378	23352	100	100	10.05843791253395
AtH2023_SRR8960285_MAG5	86.33	93.87	1.4	86.33	Neural Network (Specific Model)	11	0.869	17509	318.4929487179487	1713226	0.6	1560	None	79.33	SRR8960285	0	1713226	1713226	17509	172	172	9.770470313426316
AtH2023_SRR8960285_MAG6	95.62	95.62	3.26	97.2	Gradient Boost (General Model)	11	0.898	15610	299.1536936043629	2010793	0.43	2017	None	79.32000000000001	SRR8960285	0	2010793	2010793	15610	199	199	9.655667013509476
AtH2023_SRR8960285_MAG7	94.69	94.69	1.79	92.56	Gradient Boost (General Model)	11	0.854	17543	245.6550502067336	1457245	0.28	1693	None	85.74	SRR8960285	0	1457245	1457245	17543	177	177	9.772410288929184
AtH2023_SRR8960285_MAG8	89.64	98.58	0.7	89.64	Neural Network (Specific Model)	11	0.889	14517	321.1787598944591	1641235	0.66	1516	None	86.14	SRR8960285	0	1641235	1641235	14517	175	175	9.583075655461428
AtH2023_SRR8960285_MAG9	95.73	95.73	0.36	96.54	Gradient Boost (General Model)	11	0.886	26664	302.70787139689577	1845659	0.48	1804	None	93.93	SRR8960285	0	1845659	1845659	26664	113	113	10.191069619987577
AtH2023_SRR8960287_MAG01	93.01	93.01	2.29	99.39	Gradient Boost (General Model)	11	0.92	15685	293.55570380253505	1432155	0.27	1499	None	81.56	SRR8960287	0	1432155	1432155	15685	140	140	9.660460120624778
AtH2023_SRR8960287_MAG02	92.88	93.98	2.94	92.88	Neural Network (Specific Model)	11	0.889	12784	288.51162790697674	4095249	0.51	4214	None	78.17999999999999	SRR8960287	0	4095249	4095249	12784	571	571	9.455949668006056
AtH2023_SRR8960287_MAG03	99.64	99.64	1.07	99.12	Gradient Boost (General Model)	11	0.884	80903	301.55900621118013	1973976	0.53	1932	None	94.29	SRR8960287	0	1973976	1973976	80903	64	64	11.301006185177329
AtH2023_SRR8960287_MAG04	98.48	98.48	0.65	95.25	Gradient Boost (General Model)	11	0.867	104306	312.4538181818182	2967243	0.53	2750	None	95.23	SRR8960287	0	2967243	2967243	104306	83	83	11.555084165700537
AtH2023_SRR8960287_MAG05	89.39	89.39	1.49	85.23	Gradient Boost (General Model)	11	0.886	66982	306.1522323830016	1923373	0.58	1859	None	81.94	SRR8960287	0	1923373	1923373	66982	102	102	11.112179205562004
AtH2023_SRR8960287_MAG06	99.27	99.27	2.55	98.56	Gradient Boost (General Model)	11	0.861	37128	296.98422174840084	2420575	0.4	2345	None	86.52	SRR8960287	0	2420575	2420575	37128	157	157	10.522126680921012
AtH2023_SRR8960287_MAG07	80.52	74.51	0.51	80.52	Neural Network (Specific Model)	11	0.89	8355	317.90226876090753	2452509	0.49	2292	None	77.97	SRR8960287	0	2452509	2452509	8355	418	418	9.030615441029497
AtH2023_SRR8960287_MAG08	80.68	80.68	1.87	77.51	Gradient Boost (General Model)	11	0.893	5964	281.08389715832203	1393458	0.5	1478	None	71.33000000000001	SRR8960287	0	1393458	1393458	5964	292	292	8.69349667588463
AtH2023_SRR8960287_MAG09	91.16	97.44	0.63	91.16	Neural Network (Specific Model)	11	0.905	14134	341.4762437115707	2022926	0.55	1789	None	88.00999999999999	SRR8960287	0	2022926	2022926	14134	214	214	9.5563385212508
AtH2023_SRR8960287_MAG10	93.42	93.42	0.15	81.36	Gradient Boost (General Model)	11	0.904	31776	372.5229662423907	2231345	0.54	1807	None	92.67	SRR8960287	0	2231345	2231345	31776	120	120	10.3664665668449
AtH2023_SRR8960287_MAG11	87.54	87.54	6.35	84.31	Gradient Boost (General Model)	11	0.901	6973	293.0388601036269	1504659	0.5	1544	None	55.790000000000006	SRR8960287	0	1504659	1504659	6973	275	275	8.84980082722101
AtH2023_SRR8960287_MAG12	80.61	82.9	1.42	80.61	Neural Network (Specific Model)	11	0.901	58877	325.59062821833163	2103374	0.6	1942	None	73.51	SRR8960287	0	2103374	2103374	58877	58	58	10.98320580101775
AtH2023_SRR8960287_MAG13	93.76	93.76	1.56	95.3	Gradient Boost (General Model)	11	0.894	20780	311.05830721003133	1661577	0.52	1595	None	85.96000000000001	SRR8960287	0	1661577	1661577	20780	125	125	9.94174626465322
AtH2023_SRR8960287_MAG14	96.89	96.89	1.64	94.73	Gradient Boost (General Model)	11	0.892	15313	301.59032258064514	1569265	0.51	1550	None	88.69	SRR8960287	0	1569265	1569265	15313	149	149	9.636457419815208
AtH2023_SRR8960287_MAG15	87.81	87.81	1.43	81.95	Gradient Boost (General Model)	11	0.899	6152	275.0412960609911	1442111	0.54	1574	None	80.66	SRR8960287	0	1442111	1442111	6152	282	282	8.72453251118548
AtH2023_SRR8960287_MAG16	55.96	55.96	0.0	40.37	Gradient Boost (General Model)	11	0.888	40780	298.8708240534521	904374	0.53	898	None	55.96	SRR8960287	0	904374	904374	40780	41	41	10.615947044128449
AtH2023_SRR8960287_MAG17	79.78	79.78	3.25	77.22	Gradient Boost (General Model)	11	0.924	6370	289.51018973998595	1334646	0.48	1423	None	63.53	SRR8960287	0	1334646	1334646	6370	275	275	8.759354748566208
AtH2023_SRR8960287_MAG18	83.31	83.31	1.1	77.56	Gradient Boost (General Model)	11	0.902	7797	285.0079365079365	1668230	0.45	1764	None	77.81	SRR8960287	0	1668230	1668230	7797	286	286	8.9614943233096
AtH2023_SRR8960287_MAG19	94.91	94.91	0.12	94.34	Gradient Boost (General Model)	11	0.897	60925	316.6799163179916	2022045	0.53	1912	None	94.31	SRR8960287	0	2022045	2022045	60925	51	51	11.017398878493408
AtH2023_SRR8960287_MAG20	94.38	93.66	0.12	94.38	Neural Network (Specific Model)	11	0.85	48932	376.0881731784583	2510421	0.56	1894	None	93.78	SRR8960287	0	2510421	2510421	48932	72	72	10.798186858166806
AtH2023_SRR8960303_MAG01	99.73	96.55	1.2	99.73	Neural Network (Specific Model)	11	0.847	10030	310.3804255319149	2580200	0.57	2350	None	93.73	SRR8960303	0	2580200	2580200	10030	387	387	9.21333588095598
AtH2023_SRR8960303_MAG02	83.0	90.99	0.43	83.0	Neural Network (Specific Model)	11	0.905	38298	315.5821804095185	1887659	0.49	1807	None	80.85	SRR8960303	0	1887659	1887659	38298	86	86	10.553152954484112
AtH2023_SRR8960303_MAG03	78.45	77.4	2.81	78.45	Neural Network (Specific Model)	11	0.862	19180	306.6388235294117	2717399	0.42	2550	None	64.4	SRR8960303	0	2717399	2717399	19180	278	278	9.86162334843743
AtH2023_SRR8960303_MAG04	82.41	89.85	3.21	82.41	Neural Network (Specific Model)	11	0.867	16956	322.1976421636616	1605826	0.6	1442	None	66.36	SRR8960303	0	1605826	1605826	16956	161	161	9.738377032472528
AtH2023_SRR8960303_MAG05	85.09	85.09	1.27	88.15	Gradient Boost (General Model)	11	0.887	16470	259.607250755287	1160658	0.28	1324	None	78.74000000000001	SRR8960303	0	1160658	1160658	16470	133	133	9.709295823171686
AtH2023_SRR8960303_MAG06	92.38	97.97	0.15	92.38	Neural Network (Specific Model)	11	0.779	12223	303.3851981351981	2002539	0.53	1716	None	91.63	SRR8960303	0	2002539	2002539	12223	199	199	9.411074701777263
AtH2023_SRR8960303_MAG07	92.16	98.28	0.4	92.16	Neural Network (Specific Model)	11	0.88	20939	321.9853875476493	1725388	0.66	1574	None	90.16	SRR8960303	0	1725388	1725388	20939	114	114	9.949368727792317
AtH2023_SRR8960303_MAG08	93.18	93.18	1.57	87.84	Gradient Boost (General Model)	11	0.892	15361	281.97227272727275	2082754	0.34	2200	None	85.33000000000001	SRR8960303	0	2082754	2082754	15361	211	211	9.639587108749144
AtH2023_SRR8960303_MAG09	94.7	94.7	0.37	85.08	Gradient Boost (General Model)	11	0.924	16797	350.7502732240437	2081187	0.54	1830	None	92.85	SRR8960303	0	2081187	2081187	16797	200	200	9.728955578017002
AtH2023_SRR8960303_MAG10	86.59	86.59	1.89	85.52	Gradient Boost (General Model)	11	0.902	8089	277.54555028962614	1751091	0.57	1899	None	77.14	SRR8960303	0	1751091	1751091	8089	292	292	8.998260393017953
AtH2023_SRR8960303_MAG11	83.88	83.88	2.99	81.27	Gradient Boost (General Model)	11	0.899	10018	285.8527093596059	1932306	0.43	2030	None	68.92999999999999	SRR8960303	0	1932306	1932306	10018	282	282	9.212138753917564
AtH2023_SRR8960303_MAG12	82.86	82.86	3.7	84.05	Gradient Boost (General Model)	11	0.916	9719	299.26870324189525	1569014	0.41	1604	None	64.36	SRR8960303	0	1569014	1569014	9719	221	221	9.181838011503473
AtH2023_SRR8960303_MAG13	90.57	90.83	1.29	90.57	Neural Network (Specific Model)	11	0.897	17626	300.61844484629296	1666232	0.35	1659	None	84.11999999999999	SRR8960303	0	1666232	1666232	17626	153	153	9.777130363659603
AtH2023_SRR8960303_MAG14	99.79	99.79	3.85	94.89	Gradient Boost (General Model)	11	0.875	24179	277.4943342776204	2012542	0.28	2118	None	80.54	SRR8960303	0	2012542	2012542	24179	162	162	10.093239766820613
AtH2023_SRR8960303_MAG15	97.46	97.46	0.09	93.13	Gradient Boost (General Model)	11	0.902	23930	304.1245186136072	1572995	0.53	1558	None	97.01	SRR8960303	0	1572995	1572995	23930	101	101	10.08288818090242
AtH2023_SRR8960303_MAG16	90.35	83.93	2.27	90.35	Neural Network (Specific Model)	11	0.893	21992	306.16217494089835	2170824	0.57	2115	None	79.0	SRR8960303	0	2170824	2170824	21992	164	164	9.998434029845082
AtH2023_SRR8960303_MAG17	90.37	96.68	0.41	90.37	Neural Network (Specific Model)	11	0.892	27703	324.4883427851292	1727947	0.51	1587	None	88.32000000000001	SRR8960303	0	1727947	1727947	27703	113	113	10.229295989560152
AtH2023_SRR8960303_MAG18	86.02	91.16	2.35	86.02	Neural Network (Specific Model)	11	0.886	24976	295.05867346938777	1563807	0.39	1568	None	74.27	SRR8960303	0	1563807	1563807	24976	95	95	10.125670642755214
AtH2023_SRR8960303_MAG19	81.0	81.0	0.44	73.65	Gradient Boost (General Model)	11	0.895	28037	316.3524416135881	1994002	0.44	1884	None	78.8	SRR8960303	0	1994002	1994002	28037	130	130	10.241280345410422
AtH2023_SRR8960319_MAG01	83.55	80.81	1.51	83.55	Neural Network (Specific Model)	11	0.897	14578	324.8303934871099	1598595	0.51	1474	None	76.0	SRR8960319	0	1598595	1598595	14578	168	168	9.58726882194216
AtH2023_SRR8960319_MAG02	100.0	100.0	0.7	100.0	Gradient Boost (General Model)	11	0.878	63254	306.40353324035334	2248206	0.47	2151	None	96.5	SRR8960319	0	2248206	2248206	63254	82	82	11.054913645696852
AtH2023_SRR8960319_MAG03	83.04	90.33	1.38	83.04	Neural Network (Specific Model)	11	0.877	5298	312.12811387900354	2097799	0.49	1967	None	76.14	SRR8960319	0	2097799	2097799	5298	454	454	8.575084669832014
AtH2023_SRR8960319_MAG04	97.67	97.67	2.95	85.28	Gradient Boost (General Model)	11	0.931	12791	343.0245256825544	2385439	0.52	2161	None	82.92	SRR8960319	0	2385439	2385439	12791	263	263	9.456497077599392
AtH2023_SRR8960319_MAG05	84.65	91.87	0.58	84.65	Neural Network (Specific Model)	11	0.896	34738	316.13724756918475	2825608	0.43	2674	None	81.75	SRR8960319	0	2825608	2825608	34738	170	170	10.455589467613958
AtH2023_SRR8960319_MAG06	93.24	93.24	1.75	89.18	Gradient Boost (General Model)	11	0.901	9466	287.66584280771133	1933407	0.43	2023	None	84.49	SRR8960319	0	1933407	1933407	9466	275	275	9.155461710466192
AtH2023_SRR8960319_MAG07	96.28	96.28	7.52	90.61	Gradient Boost (General Model)	11	0.882	7000	274.8293625241468	1448688	0.25	1553	None	58.68000000000001	SRR8960319	0	1448688	1448688	7000	274	274	8.85366542803745
AtH2023_SRR8960319_MAG08	94.19	96.27	0.14	94.19	Neural Network (Specific Model)	11	0.916	15936	302.3283917340521	2200597	0.38	2226	None	93.49	SRR8960319	0	2200597	2200597	15936	236	236	9.67633597982438
AtH2023_SRR8960319_MAG09	98.05	98.05	0.05	92.51	Gradient Boost (General Model)	11	0.908	40571	310.8150365934797	1540555	0.55	1503	None	97.8	SRR8960319	0	1540555	1540555	40571	69	69	10.610808804651954
AtH2023_SRR8960319_MAG10	96.8	96.8	0.43	90.49	Gradient Boost (General Model)	11	0.912	130638	334.1252319109462	2363452	0.48	2156	None	94.65	SRR8960319	0	2363452	2363452	130638	26	26	11.780185418280372
AtH2023_SRR8960319_MAG11	92.39	92.39	2.37	84.15	Gradient Boost (General Model)	11	0.887	78083	300.17114646187605	1846812	0.61	1823	None	80.53999999999999	SRR8960319	0	1846812	1846812	78083	36	36	11.265527642480013
AtH2023_SRR8960319_MAG12	93.7	98.58	0.86	93.7	Neural Network (Specific Model)	11	0.914	23453	302.6561472715319	1508573	0.32	1521	None	89.4	SRR8960319	0	1508573	1508573	23453	90	90	10.062753697461575
AtH2023_SRR8960326_MAG01	97.25	97.25	6.56	88.23	Gradient Boost (General Model)	11	0.926	59899	371.22070415134	2284057	0.5	1903	None	64.45	SRR8960326	0	2284057	2284057	59899	98	98	11.000415089473368
AtH2023_SRR8960326_MAG02	99.63	99.16	0.59	99.63	Neural Network (Specific Model)	11	0.889	24705	304.2061657032756	1596880	0.5	1557	None	96.68	SRR8960326	0	1596880	1596880	24705	138	138	10.11476093127985
AtH2023_SRR8960326_MAG03	96.91	96.91	3.07	90.24	Gradient Boost (General Model)	11	0.908	35221	299.06666666666666	1775297	0.44	1800	None	81.56	SRR8960326	0	1775297	1775297	35221	118	118	10.469397774605673
AtH2023_SRR8960326_MAG04	94.54	95.65	1.88	94.54	Neural Network (Specific Model)	11	0.909	46916	324.9771197846568	1590149	0.46	1486	None	85.14000000000001	SRR8960326	0	1590149	1590149	46916	76	76	10.756114047641397
AtH2023_SRR8960326_MAG05	87.97	87.97	1.1	78.57	Gradient Boost (General Model)	11	0.887	5870	271.07869884575024	1744955	0.52	1906	None	82.47	SRR8960326	0	1744955	1744955	5870	358	358	8.677609912822142
AtH2023_SRR8960326_MAG06	95.82	95.82	1.2	93.17	Gradient Boost (General Model)	11	0.921	18918	293.218070273285	1707591	0.33	1793	None	89.82	SRR8960326	0	1707591	1707591	18918	152	152	9.847869128773116
AtH2023_SRR8960326_MAG07	90.64	90.64	3.14	73.61	Gradient Boost (General Model)	11	0.942	7457	333.13773934527484	1714593	0.55	1619	None	74.94	SRR8960326	0	1714593	1714593	7457	310	310	8.916908467543795
AtH2023_SRR8960326_MAG08	81.26	94.87	1.4	81.26	Neural Network (Specific Model)	11	0.899	8599	335.3298918387414	2269990	0.5	2034	None	74.26	SRR8960326	0	2269990	2269990	8599	366	366	9.059401196410896
AtH2023_SRR8960326_MAG09	70.52	67.87	3.22	70.52	Neural Network (Specific Model)	11	0.937	6263	331.4669627984453	1909447	0.53	1801	None	54.42	SRR8960326	0	1909447	1909447	6263	397	397	8.742414582525413
AtH2023_SRR8960326_MAG10	99.74	94.12	0.62	99.74	Neural Network (Specific Model)	11	0.901	81963	314.91222570532915	3003475	0.43	2871	None	96.64	SRR8960326	0	3003475	3003475	81963	114	114	11.314023204904036
AtH2023_SRR8960326_MAG11	98.87	98.87	0.1	93.77	Gradient Boost (General Model)	11	0.915	46260	356.00997899159665	2216512	0.49	1904	None	98.37	SRR8960326	0	2216512	2216512	46260	65	65	10.74203293578543
AtH2023_SRR8960326_MAG12	88.72	96.79	0.09	88.72	Neural Network (Specific Model)	11	0.893	21042	326.2863436123348	1739395	0.51	1589	None	88.27	SRR8960326	0	1739395	1739395	21042	130	130	9.954275719368232
AtH2023_SRR8960326_MAG13	77.97	79.13	0.8	77.97	Neural Network (Specific Model)	11	0.874	5005	297.9651778955337	1349419	0.6	1321	None	73.97	SRR8960326	0	1349419	1349419	5005	324	324	8.518192691749322
AtH2023_SRR8960326_MAG14	95.16	95.16	2.08	81.59	Gradient Boost (General Model)	11	0.898	11089	289.7444852941176	1577419	0.62	1632	None	84.75999999999999	SRR8960326	0	1577419	1577419	11089	200	200	9.313708904953216
AtH2023_SRR8960326_MAG15	90.28	90.28	0.6	93.3	Gradient Boost (General Model)	11	0.888	50599	299.16706161137444	1703447	0.54	1688	None	87.28	SRR8960326	0	1703447	1703447	50599	61	61	10.83168709223442
AtH2023_SRR8960326_MAG16	95.38	95.38	0.19	97.0	Gradient Boost (General Model)	11	0.908	53042	312.56681730148483	1596347	0.55	1549	None	94.43	SRR8960326	0	1596347	1596347	53042	59	59	10.878839331539488
SRR8960327_MAG1	96.95	97.09	0.15	96.95	Neural Network (Specific Model)	11	0.895	129623	336.0272034820457	2067165	0.46	1838	None	96.2	SRR8960327	0	2067165	2067165	129623	38	38	11.77238551629033
SRR8960327_MAG2	95.04	92.36	0.1	95.04	Neural Network (Specific Model)	11	0.844	11152	321.05590666018475	2344683	0.57	2057	None	94.54	SRR8960327	0	2344683	2344683	11152	291	291	9.319374133000306
SRR8960327_MAG3	86.71	88.04	1.25	86.71	Neural Network (Specific Model)	11	0.874	7977	329.9639934533552	2075210	0.55	1833	None	80.46	SRR8960327	0	2075210	2075210	7977	334	334	8.984317679911129
